SimTime,cpu_tb.cpu_ut.registers.inW[31:0],cpu_tb.cpu_ut.registers.outB[31:0],cpu_tb.cpu_ut.registers.outA[31:0],cpu_tb.cpu_ut.datamem.dout[31:0],cpu_tb.cpu_ut.datamem.din[31:0],cpu_tb.cpu_ut.datamem.addr[31:0],cpu_tb.cpu_ut.cpu_alu.R[31:0],cpu_tb.cpu_ut.cpu_alu.B[31:0],cpu_tb.cpu_ut.cpu_alu.A[31:0],cpu_tb.cpu_ut.instructionfetcher.currpc[29:0],cpu_tb.cpu_ut.instructionfetcher.instr[31:0],cpu_tb.cpu_ut.aluctrl.ALUOp[2:0],cpu_tb.cpu_ut.aluctrl.ALUCtr[2:0],cpu_tb.clk
2525,00000009,00000000,00000009,0000000A,00000000,00000009,00000009,00000000,00000009,00100013,00203820,4,2,1
2530,10000018,10000014,10000014,00000008,10000014,10000018,10000018,00000004,10000014,00100014,20630004,0,2,0
2535,10000018,10000014,10000014,00000008,10000014,10000018,10000018,00000004,10000014,00100014,20630004,0,2,1
2540,FFFFFFF0,10000028,10000018,00000000,10000028,FFFFFFF0,FFFFFFF0,10000028,10000018,00100015,1465FFF8,1,6,0
2545,FFFFFFF0,10000028,10000018,00000000,10000028,FFFFFFF0,FFFFFFF0,10000028,10000018,00100015,1465FFF8,1,6,1
2550,00000008,00000009,10000018,00000008,00000009,10000018,10000018,00000000,10000018,0010000E,8C610000,0,2,0
2555,00000008,00000009,10000018,00000008,00000009,10000018,10000018,00000000,10000018,0010000E,8C610000,0,2,1
2560,00000000,00000008,00000009,00000000,00000008,00000000,00000000,00000008,00000009,0010000F,00E1302A,4,7,0
2565,00000000,00000008,00000009,00000000,00000008,00000000,00000000,00000008,00000009,0010000F,00E1302A,4,7,1
2570,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00100010,1CC00003,0,2,0
2575,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00100010,1CC00003,0,2,1
2580,10000010,00000008,10000010,00000008,00000008,10000010,10000010,00000000,10000010,00100011,AC410000,0,2,0
2585,10000010,00000008,10000010,00000008,00000008,10000010,10000010,00000000,10000010,00100011,AC410000,0,2,1
2590,10000018,00000009,10000018,00000009,00000009,10000018,10000018,00000000,10000018,00100012,AC670000,0,2,0
2595,10000018,00000009,10000018,00000009,00000009,10000018,10000018,00000000,10000018,00100012,AC670000,0,2,1
2600,00000008,00000000,00000008,00000006,00000000,00000008,00000008,00000000,00000008,00100013,00203820,4,2,0
2605,00000008,00000000,00000008,00000006,00000000,00000008,00000008,00000000,00000008,00100013,00203820,4,2,1
2610,1000001C,10000018,10000018,00000007,10000018,1000001C,1000001C,00000004,10000018,00100014,20630004,0,2,0
2615,1000001C,10000018,10000018,00000007,10000018,1000001C,1000001C,00000004,10000018,00100014,20630004,0,2,1
2620,FFFFFFF4,10000028,1000001C,00000008,10000028,FFFFFFF4,FFFFFFF4,10000028,1000001C,00100015,1465FFF8,1,6,0
2625,FFFFFFF4,10000028,1000001C,00000008,10000028,FFFFFFF4,FFFFFFF4,10000028,1000001C,00100015,1465FFF8,1,6,1
2630,00000007,00000008,1000001C,00000007,00000008,1000001C,1000001C,00000000,1000001C,0010000E,8C610000,0,2,0
2635,00000007,00000008,1000001C,00000007,00000008,1000001C,1000001C,00000000,1000001C,0010000E,8C610000,0,2,1
2640,00000000,00000007,00000008,00000000,00000007,00000000,00000000,00000007,00000008,0010000F,00E1302A,4,7,0
2645,00000000,00000007,00000008,00000000,00000007,00000000,00000000,00000007,00000008,0010000F,00E1302A,4,7,1
2650,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00100010,1CC00003,0,2,0
2655,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00100010,1CC00003,0,2,1
2660,10000010,00000007,10000010,00000007,00000007,10000010,10000010,00000000,10000010,00100011,AC410000,0,2,0
2665,10000010,00000007,10000010,00000007,00000007,10000010,10000010,00000000,10000010,00100011,AC410000,0,2,1
2670,1000001C,00000008,1000001C,00000008,00000008,1000001C,1000001C,00000000,1000001C,00100012,AC670000,0,2,0
2675,1000001C,00000008,1000001C,00000008,00000008,1000001C,1000001C,00000000,1000001C,00100012,AC670000,0,2,1
2680,00000007,00000000,00000007,00000005,00000000,00000007,00000007,00000000,00000007,00100013,00203820,4,2,0
2685,00000007,00000000,00000007,00000005,00000000,00000007,00000007,00000000,00000007,00100013,00203820,4,2,1
2690,10000020,1000001C,1000001C,00000006,1000001C,10000020,10000020,00000004,1000001C,00100014,20630004,0,2,0
2695,10000020,1000001C,1000001C,00000006,1000001C,10000020,10000020,00000004,1000001C,00100014,20630004,0,2,1
2700,FFFFFFF8,10000028,10000020,00000000,10000028,FFFFFFF8,FFFFFFF8,10000028,10000020,00100015,1465FFF8,1,6,0
2705,FFFFFFF8,10000028,10000020,00000000,10000028,FFFFFFF8,FFFFFFF8,10000028,10000020,00100015,1465FFF8,1,6,1
2710,00000006,00000007,10000020,00000006,00000007,10000020,10000020,00000000,10000020,0010000E,8C610000,0,2,0
2715,00000006,00000007,10000020,00000006,00000007,10000020,10000020,00000000,10000020,0010000E,8C610000,0,2,1
2720,00000000,00000006,00000007,00000000,00000006,00000000,00000000,00000006,00000007,0010000F,00E1302A,4,7,0
2725,00000000,00000006,00000007,00000000,00000006,00000000,00000000,00000006,00000007,0010000F,00E1302A,4,7,1
2730,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00100010,1CC00003,0,2,0
2735,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00100010,1CC00003,0,2,1
2740,10000010,00000006,10000010,00000006,00000006,10000010,10000010,00000000,10000010,00100011,AC410000,0,2,0
2745,10000010,00000006,10000010,00000006,00000006,10000010,10000010,00000000,10000010,00100011,AC410000,0,2,1
2750,10000020,00000007,10000020,00000007,00000007,10000020,10000020,00000000,10000020,00100012,AC670000,0,2,0
2755,10000020,00000007,10000020,00000007,00000007,10000020,10000020,00000000,10000020,00100012,AC670000,0,2,1
2760,00000006,00000000,00000006,00000007,00000000,00000006,00000006,00000000,00000006,00100013,00203820,4,2,0
2765,00000006,00000000,00000006,00000007,00000000,00000006,00000006,00000000,00000006,00100013,00203820,4,2,1
2770,10000024,10000020,10000020,00000005,10000020,10000024,10000024,00000004,10000020,00100014,20630004,0,2,0
2775,10000024,10000020,10000020,00000005,10000020,10000024,10000024,00000004,10000020,00100014,20630004,0,2,1
2780,FFFFFFFC,10000028,10000024,00000000,10000028,FFFFFFFC,FFFFFFFC,10000028,10000024,00100015,1465FFF8,1,6,0
2785,FFFFFFFC,10000028,10000024,00000000,10000028,FFFFFFFC,FFFFFFFC,10000028,10000024,00100015,1465FFF8,1,6,1
2790,00000005,00000006,10000024,00000005,00000006,10000024,10000024,00000000,10000024,0010000E,8C610000,0,2,0
2795,00000005,00000006,10000024,00000005,00000006,10000024,10000024,00000000,10000024,0010000E,8C610000,0,2,1
2800,00000000,00000005,00000006,00000000,00000005,00000000,00000000,00000005,00000006,0010000F,00E1302A,4,7,0
2805,00000000,00000005,00000006,00000000,00000005,00000000,00000000,00000005,00000006,0010000F,00E1302A,4,7,1
2810,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00100010,1CC00003,0,2,0
2815,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00100010,1CC00003,0,2,1
2820,10000010,00000005,10000010,00000005,00000005,10000010,10000010,00000000,10000010,00100011,AC410000,0,2,0
2825,10000010,00000005,10000010,00000005,00000005,10000010,10000010,00000000,10000010,00100011,AC410000,0,2,1
2830,10000024,00000006,10000024,00000006,00000006,10000024,10000024,00000000,10000024,00100012,AC670000,0,2,0
2835,10000024,00000006,10000024,00000006,00000006,10000024,10000024,00000000,10000024,00100012,AC670000,0,2,1
2840,00000005,00000000,00000005,00000006,00000000,00000005,00000005,00000000,00000005,00100013,00203820,4,2,0
2845,00000005,00000000,00000005,00000006,00000000,00000005,00000005,00000000,00000005,00100013,00203820,4,2,1
2850,10000028,10000024,10000024,00000006,10000024,10000028,10000028,00000004,10000024,00100014,20630004,0,2,0
2855,10000028,10000024,10000024,00000006,10000024,10000028,10000028,00000004,10000024,00100014,20630004,0,2,1
2860,00000000,10000028,10000028,00000000,10000028,00000000,00000000,10000028,10000028,00100015,1465FFF8,1,6,0
2865,00000000,10000028,10000028,00000000,10000028,00000000,00000000,10000028,10000028,00100015,1465FFF8,1,6,1
2870,10000014,10000010,10000010,0000000A,10000010,10000014,10000014,00000004,10000010,00100016,20420004,0,2,0
2875,10000014,10000010,10000010,0000000A,10000010,10000014,10000014,00000004,10000010,00100016,20420004,0,2,1
2880,FFFFFFF0,10000024,10000014,00000005,10000024,FFFFFFF0,FFFFFFF0,10000024,10000014,00100017,1444FFF4,1,6,0
2885,FFFFFFF0,10000024,10000014,00000005,10000024,FFFFFFF0,FFFFFFF0,10000024,10000014,00100017,1444FFF4,1,6,1
2890,0000000A,00000005,10000014,0000000A,00000005,10000014,10000014,00000000,10000014,0010000C,8C470000,0,2,0
2895,0000000A,00000005,10000014,0000000A,00000005,10000014,10000014,00000000,10000014,0010000C,8C470000,0,2,1
2900,10000018,10000028,10000014,00000009,10000028,10000018,10000018,00000004,10000014,0010000D,20430004,0,2,0
2905,10000018,10000028,10000014,00000009,10000028,10000018,10000018,00000004,10000014,0010000D,20430004,0,2,1
2910,00000009,00000005,10000018,00000009,00000005,10000018,10000018,00000000,10000018,0010000E,8C610000,0,2,0
2915,00000009,00000005,10000018,00000009,00000005,10000018,10000018,00000000,10000018,0010000E,8C610000,0,2,1
2920,00000000,00000009,0000000A,00000000,00000009,00000000,00000000,00000009,0000000A,0010000F,00E1302A,4,7,0
2925,00000000,00000009,0000000A,00000000,00000009,00000000,00000000,00000009,0000000A,0010000F,00E1302A,4,7,1
2930,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00100010,1CC00003,0,2,0
2935,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00100010,1CC00003,0,2,1
2940,10000014,00000009,10000014,00000009,00000009,10000014,10000014,00000000,10000014,00100011,AC410000,0,2,0
2945,10000014,00000009,10000014,00000009,00000009,10000014,10000014,00000000,10000014,00100011,AC410000,0,2,1
2950,10000018,0000000A,10000018,0000000A,0000000A,10000018,10000018,00000000,10000018,00100012,AC670000,0,2,0
2955,10000018,0000000A,10000018,0000000A,0000000A,10000018,10000018,00000000,10000018,00100012,AC670000,0,2,1
2960,00000009,00000000,00000009,0000000A,00000000,00000009,00000009,00000000,00000009,00100013,00203820,4,2,0
2965,00000009,00000000,00000009,0000000A,00000000,00000009,00000009,00000000,00000009,00100013,00203820,4,2,1
